,Site,Date,Hour Block,ED Env Prediction
3005,A,2025-08-22 06:00:00,1,29.351605968390814
3006,B,2025-08-22 06:00:00,1,39.82159341493489
3007,C,2025-08-22 06:00:00,1,23.775650072688535
3008,D,2025-08-22 06:00:00,1,18.15436307144685
3009,Total,2025-08-22 06:00:00,1,112.4594166853311
3010,A,2025-08-22 12:00:00,2,43.57902030721145
3011,B,2025-08-22 12:00:00,2,57.83357461022708
3012,C,2025-08-22 12:00:00,2,34.97250081142721
3013,D,2025-08-22 12:00:00,2,26.849400212726778
3014,Total,2025-08-22 12:00:00,2,165.18096732862423
3015,A,2025-08-22 18:00:00,3,40.111715189991905
3016,B,2025-08-22 18:00:00,3,56.45664363548124
3017,C,2025-08-22 18:00:00,3,32.2741243235515
3018,D,2025-08-22 18:00:00,3,23.718118235307884
3019,Total,2025-08-22 18:00:00,3,153.89095068367936
3020,A,2025-08-23 00:00:00,0,17.27478227578033
3021,B,2025-08-23 00:00:00,0,25.07662678647478
3022,C,2025-08-23 00:00:00,0,14.210280199946503
3023,D,2025-08-23 00:00:00,0,10.037528158105285
3024,Total,2025-08-23 00:00:00,0,67.15976278132116
3025,A,2025-08-23 06:00:00,1,27.90972372824863
3026,B,2025-08-23 06:00:00,1,38.28804125773094
3027,C,2025-08-23 06:00:00,1,21.87755091351754
3028,D,2025-08-23 06:00:00,1,17.41003187510388
3029,Total,2025-08-23 06:00:00,1,106.67009891476708
3030,A,2025-08-23 12:00:00,2,42.88569686702896
3031,B,2025-08-23 12:00:00,2,58.934413031139734
3032,C,2025-08-23 12:00:00,2,34.56098680737841
3033,D,2025-08-23 12:00:00,2,27.030346132291847
3034,Total,2025-08-23 12:00:00,2,165.0312934932605
3035,A,2025-08-23 18:00:00,3,41.48900799708819
3036,B,2025-08-23 18:00:00,3,61.18017677960215
3037,C,2025-08-23 18:00:00,3,34.14317269038485
3038,D,2025-08-23 18:00:00,3,24.903100447005716
3039,Total,2025-08-23 18:00:00,3,163.2045027031929
3040,A,2025-08-24 00:00:00,0,18.031115762496597
3041,B,2025-08-24 00:00:00,0,25.938243372179432
3042,C,2025-08-24 00:00:00,0,14.65339823536561
3043,D,2025-08-24 00:00:00,0,10.167768323940555
3044,Total,2025-08-24 00:00:00,0,69.24409048549543
3045,A,2025-08-24 06:00:00,1,28.963087391516794
3046,B,2025-08-24 06:00:00,1,40.89198658022887
3047,C,2025-08-24 06:00:00,1,22.718676104975977
3048,D,2025-08-24 06:00:00,1,17.7524969699861
3049,Total,2025-08-24 06:00:00,1,111.2359785358663
3050,A,2025-08-24 12:00:00,2,43.10587230375671
3051,B,2025-08-24 12:00:00,2,60.61510956925414
3052,C,2025-08-24 12:00:00,2,35.17012343054283
3053,D,2025-08-24 12:00:00,2,26.40859458712685
3054,Total,2025-08-24 12:00:00,2,166.82973616557342
3055,A,2025-08-24 18:00:00,3,41.0457666183324
3056,B,2025-08-24 18:00:00,3,60.79367799133666
3057,C,2025-08-24 18:00:00,3,33.50740078058764
3058,D,2025-08-24 18:00:00,3,24.816778573885685
3059,Total,2025-08-24 18:00:00,3,161.49685900748645
3060,A,2025-08-25 00:00:00,0,16.649948129812465
3061,B,2025-08-25 00:00:00,0,23.936524368213334
3062,C,2025-08-25 00:00:00,0,13.91823917689792
3063,D,2025-08-25 00:00:00,0,9.532517244661001
3064,Total,2025-08-25 00:00:00,0,64.53979064780272
3065,A,2025-08-25 06:00:00,1,32.355307237171054
3066,B,2025-08-25 06:00:00,1,44.301064413478095
3067,C,2025-08-25 06:00:00,1,25.41034305179464
3068,D,2025-08-25 06:00:00,1,19.10728394837256
3069,Total,2025-08-25 06:00:00,1,122.36592535711213
3070,A,2025-08-25 12:00:00,2,47.56837218539616
3071,B,2025-08-25 12:00:00,2,63.37426003653979
3072,C,2025-08-25 12:00:00,2,37.80185059692687
3073,D,2025-08-25 12:00:00,2,28.63682845244982
3074,Total,2025-08-25 12:00:00,2,178.93279336817616
3075,A,2025-08-25 18:00:00,3,42.21430062704884
3076,B,2025-08-25 18:00:00,3,59.48694715183931
3077,C,2025-08-25 18:00:00,3,32.773669426979325
3078,D,2025-08-25 18:00:00,3,24.87655605228524
3079,Total,2025-08-25 18:00:00,3,160.46198672074644
3080,A,2025-08-26 00:00:00,0,15.731599570688076
3081,B,2025-08-26 00:00:00,0,22.83842278539516
3082,C,2025-08-26 00:00:00,0,12.828550470968242
3083,D,2025-08-26 00:00:00,0,8.931826045972596
3084,Total,2025-08-26 00:00:00,0,60.92582341983972
3085,A,2025-08-26 06:00:00,1,29.06293947031057
3086,B,2025-08-26 06:00:00,1,40.70861771126185
3087,C,2025-08-26 06:00:00,1,23.581303143208345
3088,D,2025-08-26 06:00:00,1,17.58085345925648
3089,Total,2025-08-26 06:00:00,1,112.04350495371956
3090,A,2025-08-26 12:00:00,2,44.225575742095735
3091,B,2025-08-26 12:00:00,2,59.56523733597321
3092,C,2025-08-26 12:00:00,2,35.327041023512336
3093,D,2025-08-26 12:00:00,2,27.421368263611576
3094,Total,2025-08-26 12:00:00,2,168.21968371321503
3095,A,2025-08-26 18:00:00,3,40.37731410664936
3096,B,2025-08-26 18:00:00,3,56.908198750176744
3097,C,2025-08-26 18:00:00,3,32.098940205975175
3098,D,2025-08-26 18:00:00,3,24.2221493680429
3099,Total,2025-08-26 18:00:00,3,155.057801999341
3100,A,2025-08-27 00:00:00,0,15.62027355584522
3101,B,2025-08-27 00:00:00,0,23.186436824071233
3102,C,2025-08-27 00:00:00,0,12.926980782303954
3103,D,2025-08-27 00:00:00,0,8.682394870595767
3104,Total,2025-08-27 00:00:00,0,61.11522689182438
3105,A,2025-08-27 06:00:00,1,29.062234348605983
3106,B,2025-08-27 06:00:00,1,40.17011563764076
3107,C,2025-08-27 06:00:00,1,23.354648480809562
3108,D,2025-08-27 06:00:00,1,17.227722139792732
3109,Total,2025-08-27 06:00:00,1,110.96177104442435
3110,A,2025-08-27 12:00:00,2,43.52326875981778
3111,B,2025-08-27 12:00:00,2,57.92711862005446
3112,C,2025-08-27 12:00:00,2,34.533778133326145
3113,D,2025-08-27 12:00:00,2,26.823816271209505
3114,Total,2025-08-27 12:00:00,2,164.69228916233908
3115,A,2025-08-27 18:00:00,3,39.65805078810267
3116,B,2025-08-27 18:00:00,3,56.899637382128375
3117,C,2025-08-27 18:00:00,3,31.571564422104267
3118,D,2025-08-27 18:00:00,3,23.927405835863198
3119,Total,2025-08-27 18:00:00,3,153.6079618537447
3120,A,2025-08-28 00:00:00,0,14.852813469643227
3121,B,2025-08-28 00:00:00,0,21.53546700737605
3122,C,2025-08-28 00:00:00,0,12.514523952797857
3123,D,2025-08-28 00:00:00,0,8.255687302069903
3124,Total,2025-08-28 00:00:00,0,57.77127337362389
3125,A,2025-08-28 06:00:00,1,29.53350402178919
3126,B,2025-08-28 06:00:00,1,40.50975221419943
3127,C,2025-08-28 06:00:00,1,23.589470278577494
3128,D,2025-08-28 06:00:00,1,17.932845109786612
3129,Total,2025-08-28 06:00:00,1,113.08393176326094
3130,A,2025-08-28 12:00:00,2,43.151654648893114
3131,B,2025-08-28 12:00:00,2,57.11484439894678
3132,C,2025-08-28 12:00:00,2,34.327150418578356
3133,D,2025-08-28 12:00:00,2,26.145621031606982
3134,Total,2025-08-28 12:00:00,2,162.8915977377285
3135,A,2025-08-28 18:00:00,3,39.28828898736301
3136,B,2025-08-28 18:00:00,3,55.67758968285343
3137,C,2025-08-28 18:00:00,3,30.839703187267737
3138,D,2025-08-28 18:00:00,3,23.311987604709994
3139,Total,2025-08-28 18:00:00,3,150.65585037905242
3140,A,2025-08-29 00:00:00,0,15.654757298603922
3141,B,2025-08-29 00:00:00,0,23.24874627401025
3142,C,2025-08-29 00:00:00,0,13.29272553645435
3143,D,2025-08-29 00:00:00,0,9.208989151509169
3144,Total,2025-08-29 00:00:00,0,61.91472488990845
3145,A,2025-08-29 06:00:00,1,29.860186506817065
3146,B,2025-08-29 06:00:00,1,40.056460200078554
3147,C,2025-08-29 06:00:00,1,23.906063516598316
3148,D,2025-08-29 06:00:00,1,18.257349174197667
3149,Total,2025-08-29 06:00:00,1,113.10893415883055
3150,A,2025-08-29 12:00:00,2,43.760180653688195
3151,B,2025-08-29 12:00:00,2,57.579540473067404
3152,C,2025-08-29 12:00:00,2,35.30221141240031
3153,D,2025-08-29 12:00:00,2,27.07229150647457
3154,Total,2025-08-29 12:00:00,2,164.9858204935809
3155,A,2025-08-29 18:00:00,3,39.957970934278855
3156,B,2025-08-29 18:00:00,3,56.1956204492421
3157,C,2025-08-29 18:00:00,3,31.56984877299538
3158,D,2025-08-29 18:00:00,3,23.282682066977415
3159,Total,2025-08-29 18:00:00,3,151.88000847255634
3160,A,2025-08-30 00:00:00,0,17.321868191964093
3161,B,2025-08-30 00:00:00,0,24.441544356055335
3162,C,2025-08-30 00:00:00,0,13.696076555315036
3163,D,2025-08-30 00:00:00,0,10.170876845607175
3164,Total,2025-08-30 00:00:00,0,66.11459363677345
3165,A,2025-08-30 06:00:00,1,28.04974959013374
3166,B,2025-08-30 06:00:00,1,38.447109119754835
3167,C,2025-08-30 06:00:00,1,22.18856868562633
3168,D,2025-08-30 06:00:00,1,17.823363219489284
3169,Total,2025-08-30 06:00:00,1,108.3339410482261
3170,A,2025-08-30 12:00:00,2,42.3196335484226
3171,B,2025-08-30 12:00:00,2,57.97179528512241
3172,C,2025-08-30 12:00:00,2,33.92001742625118
3173,D,2025-08-30 12:00:00,2,26.74742568778258
3174,Total,2025-08-30 12:00:00,2,162.97024075790893
3175,A,2025-08-30 18:00:00,3,40.52327428855069
3176,B,2025-08-30 18:00:00,3,60.16410334125361
3177,C,2025-08-30 18:00:00,3,33.42326956172178
3178,D,2025-08-30 18:00:00,3,24.561964153966837
3179,Total,2025-08-30 18:00:00,3,160.1695647561137
