Date,unique_entry_per_day,total_encounters,total_admissions
2022-03-29 18:00:00,134,144,41
2022-03-30 00:00:00,45,47,15
2022-03-30 06:00:00,101,104,29
2022-03-30 12:00:00,133,151,47
2022-03-30 18:00:00,111,119,29
2022-03-31 00:00:00,38,40,7
2022-03-31 06:00:00,106,112,27
2022-03-31 12:00:00,136,142,49
2022-03-31 18:00:00,119,135,34
2022-04-01 00:00:00,51,52,10
2022-04-01 06:00:00,86,92,27
2022-04-01 12:00:00,123,134,43
2022-04-01 18:00:00,120,134,34
2022-04-02 00:00:00,69,70,15
2022-04-02 06:00:00,95,97,26
2022-04-02 12:00:00,125,134,41
2022-04-02 18:00:00,139,152,31
2022-04-03 00:00:00,48,52,11
2022-04-03 06:00:00,75,83,27
2022-04-03 12:00:00,111,120,33
2022-04-03 18:00:00,115,125,20
2022-04-04 00:00:00,45,47,15
2022-04-04 06:00:00,105,117,39
2022-04-04 12:00:00,135,156,47
2022-04-04 18:00:00,152,172,37
2022-04-05 00:00:00,48,49,12
2022-04-05 06:00:00,101,113,26
2022-04-05 12:00:00,150,164,52
2022-04-05 18:00:00,122,134,33
2022-04-06 00:00:00,53,55,10
2022-04-06 06:00:00,112,124,26
2022-04-06 12:00:00,112,123,43
2022-04-06 18:00:00,118,129,22
2022-04-07 00:00:00,52,56,14
2022-04-07 06:00:00,92,99,29
2022-04-07 12:00:00,127,140,47
2022-04-07 18:00:00,118,124,38
2022-04-08 00:00:00,38,40,9
2022-04-08 06:00:00,98,107,34
2022-04-08 12:00:00,139,154,50
2022-04-08 18:00:00,111,118,30
2022-04-09 00:00:00,51,53,9
2022-04-09 06:00:00,95,107,29
2022-04-09 12:00:00,132,146,34
2022-04-09 18:00:00,149,161,36
2022-04-10 00:00:00,57,61,15
2022-04-10 06:00:00,84,91,21
2022-04-10 12:00:00,147,159,43
2022-04-10 18:00:00,117,130,29
2022-04-11 00:00:00,53,55,15
2022-04-11 06:00:00,120,127,40
2022-04-11 12:00:00,145,160,59
2022-04-11 18:00:00,142,154,36
2022-04-12 00:00:00,56,56,9
2022-04-12 06:00:00,83,88,22
2022-04-12 12:00:00,137,148,36
2022-04-12 18:00:00,109,121,40
2022-04-13 00:00:00,48,50,13
2022-04-13 06:00:00,80,83,24
2022-04-13 12:00:00,117,127,40
2022-04-13 18:00:00,115,127,32
2022-04-14 00:00:00,40,42,13
2022-04-14 06:00:00,81,86,28
2022-04-14 12:00:00,124,137,46
2022-04-14 18:00:00,115,125,31
2022-04-15 00:00:00,54,59,16
2022-04-15 06:00:00,101,114,38
2022-04-15 12:00:00,138,151,43
2022-04-15 18:00:00,106,117,26
2022-04-16 00:00:00,58,59,16
2022-04-16 06:00:00,84,88,26
2022-04-16 12:00:00,117,129,36
2022-04-16 18:00:00,126,141,31
2022-04-17 00:00:00,68,70,18
2022-04-17 06:00:00,102,108,31
2022-04-17 12:00:00,135,151,41
2022-04-17 18:00:00,104,111,32
2022-04-18 00:00:00,51,53,16
2022-04-18 06:00:00,99,107,36
2022-04-18 12:00:00,155,170,45
2022-04-18 18:00:00,131,139,41
2022-04-19 00:00:00,55,56,14
2022-04-19 06:00:00,106,120,38
2022-04-19 12:00:00,155,167,57
2022-04-19 18:00:00,147,164,42
2022-04-20 00:00:00,45,47,13
2022-04-20 06:00:00,85,92,31
2022-04-20 12:00:00,132,145,35
2022-04-20 18:00:00,130,141,39
2022-04-21 00:00:00,49,51,17
2022-04-21 06:00:00,107,115,37
2022-04-21 12:00:00,147,158,47
2022-04-21 18:00:00,126,139,24
2022-04-22 00:00:00,45,47,11
2022-04-22 06:00:00,106,111,40
2022-04-22 12:00:00,132,144,44
2022-04-22 18:00:00,125,139,37
2022-04-23 00:00:00,61,64,19
2022-04-23 06:00:00,99,103,29
2022-04-23 12:00:00,129,136,34
2022-04-23 18:00:00,142,156,40
2022-04-24 00:00:00,60,62,8
2022-04-24 06:00:00,86,92,27
2022-04-24 12:00:00,121,131,37
2022-04-24 18:00:00,123,132,26
2022-04-25 00:00:00,50,53,19
2022-04-25 06:00:00,99,108,32
2022-04-25 12:00:00,158,183,45
2022-04-25 18:00:00,121,131,29
2022-04-26 00:00:00,47,50,9
2022-04-26 06:00:00,100,112,37
2022-04-26 12:00:00,114,127,39
2022-04-26 18:00:00,132,140,33
2022-04-27 00:00:00,52,53,12
2022-04-27 06:00:00,97,106,29
2022-04-27 12:00:00,135,147,50
2022-04-27 18:00:00,118,129,23
2022-04-28 00:00:00,49,53,19
2022-04-28 06:00:00,87,92,31
2022-04-28 12:00:00,120,133,43
2022-04-28 18:00:00,115,130,22
2022-04-29 00:00:00,55,59,9
2022-04-29 06:00:00,96,103,43
2022-04-29 12:00:00,143,159,45
2022-04-29 18:00:00,113,122,21
2022-04-30 00:00:00,53,54,13
2022-04-30 06:00:00,84,87,28
2022-04-30 12:00:00,137,150,41
2022-04-30 18:00:00,121,130,21
2022-05-01 00:00:00,51,57,16
2022-05-01 06:00:00,91,95,23
2022-05-01 12:00:00,135,145,35
2022-05-01 18:00:00,149,161,30
2022-05-02 00:00:00,49,50,14
2022-05-02 06:00:00,109,117,48
2022-05-02 12:00:00,163,184,54
2022-05-02 18:00:00,113,124,24
2022-05-03 00:00:00,46,48,13
2022-05-03 06:00:00,101,106,30
2022-05-03 12:00:00,150,179,57
2022-05-03 18:00:00,123,136,34
2022-05-04 00:00:00,48,49,12
2022-05-04 06:00:00,85,89,31
2022-05-04 12:00:00,146,153,44
2022-05-04 18:00:00,151,172,33
2022-05-05 00:00:00,59,60,13
2022-05-05 06:00:00,106,118,31
2022-05-05 12:00:00,142,161,53
2022-05-05 18:00:00,144,152,26
2022-05-06 00:00:00,40,40,7
2022-05-06 06:00:00,101,107,22
2022-05-06 12:00:00,164,173,48
2022-05-06 18:00:00,151,172,42
2022-05-07 00:00:00,56,57,17
2022-05-07 06:00:00,89,94,24
2022-05-07 12:00:00,138,148,33
2022-05-07 18:00:00,147,160,41
2022-05-08 00:00:00,70,77,17
2022-05-08 06:00:00,81,88,23
2022-05-08 12:00:00,127,140,38
2022-05-08 18:00:00,131,139,29
2022-05-09 00:00:00,52,57,13
2022-05-09 06:00:00,117,131,40
2022-05-09 12:00:00,168,192,61
2022-05-09 18:00:00,123,137,34
2022-05-10 00:00:00,48,51,10
2022-05-10 06:00:00,90,99,34
2022-05-10 12:00:00,139,157,46
2022-05-10 18:00:00,126,144,35
2022-05-11 00:00:00,50,52,16
2022-05-11 06:00:00,101,108,25
2022-05-11 12:00:00,150,163,45
2022-05-11 18:00:00,133,143,36
2022-05-12 00:00:00,49,52,12
2022-05-12 06:00:00,100,106,31
2022-05-12 12:00:00,132,145,43
2022-05-12 18:00:00,112,126,36
2022-05-13 00:00:00,50,51,16
2022-05-13 06:00:00,90,95,26
2022-05-13 12:00:00,141,152,41
2022-05-13 18:00:00,143,155,38
2022-05-14 00:00:00,52,53,15
2022-05-14 06:00:00,91,96,25
2022-05-14 12:00:00,140,154,49
2022-05-14 18:00:00,156,170,44
2022-05-15 00:00:00,54,56,17
2022-05-15 06:00:00,114,123,39
2022-05-15 12:00:00,140,154,43
2022-05-15 18:00:00,151,158,29
2022-05-16 00:00:00,46,49,13
2022-05-16 06:00:00,105,115,39
2022-05-16 12:00:00,163,177,54
2022-05-16 18:00:00,144,155,37
2022-05-17 00:00:00,58,60,19
2022-05-17 06:00:00,82,89,23
2022-05-17 12:00:00,134,148,41
2022-05-17 18:00:00,130,146,34
2022-05-18 00:00:00,49,52,9
2022-05-18 06:00:00,108,116,39
2022-05-18 12:00:00,157,171,53
2022-05-18 18:00:00,138,150,41
2022-05-19 00:00:00,42,45,10
2022-05-19 06:00:00,104,113,34
2022-05-19 12:00:00,144,156,54
2022-05-19 18:00:00,142,154,30
2022-05-20 00:00:00,53,54,10
2022-05-20 06:00:00,82,97,28
2022-05-20 12:00:00,144,160,45
2022-05-20 18:00:00,128,138,33
2022-05-21 00:00:00,50,52,9
2022-05-21 06:00:00,74,77,21
2022-05-21 12:00:00,125,136,29
2022-05-21 18:00:00,133,150,29
2022-05-22 00:00:00,63,65,16
2022-05-22 06:00:00,100,105,39
2022-05-22 12:00:00,138,141,37
2022-05-22 18:00:00,142,152,41
2022-05-23 00:00:00,42,43,9
2022-05-23 06:00:00,122,134,43
2022-05-23 12:00:00,152,168,52
2022-05-23 18:00:00,134,142,21
2022-05-24 00:00:00,43,45,9
2022-05-24 06:00:00,102,110,28
2022-05-24 12:00:00,146,164,51
2022-05-24 18:00:00,135,146,26
2022-05-25 00:00:00,56,60,15
2022-05-25 06:00:00,87,94,26
2022-05-25 12:00:00,139,152,41
2022-05-25 18:00:00,133,146,27
2022-05-26 00:00:00,52,52,10
2022-05-26 06:00:00,97,104,34
2022-05-26 12:00:00,138,152,52
2022-05-26 18:00:00,157,172,50
2022-05-27 00:00:00,62,65,8
2022-05-27 06:00:00,83,92,25
2022-05-27 12:00:00,178,189,63
2022-05-27 18:00:00,148,156,39
2022-05-28 00:00:00,55,57,14
2022-05-28 06:00:00,91,98,29
2022-05-28 12:00:00,154,170,56
2022-05-28 18:00:00,150,163,42
2022-05-29 00:00:00,64,66,22
2022-05-29 06:00:00,101,112,36
2022-05-29 12:00:00,150,164,39
2022-05-29 18:00:00,146,161,37
2022-05-30 00:00:00,52,53,13
2022-05-30 06:00:00,94,99,30
2022-05-30 12:00:00,173,184,55
2022-05-30 18:00:00,149,156,25
2022-05-31 00:00:00,50,53,13
2022-05-31 06:00:00,104,115,28
2022-05-31 12:00:00,158,171,53
2022-05-31 18:00:00,147,158,33
2022-06-01 00:00:00,53,55,20
2022-06-01 06:00:00,83,93,23
2022-06-01 12:00:00,146,164,65
2022-06-01 18:00:00,144,154,36
2022-06-02 00:00:00,59,63,14
2022-06-02 06:00:00,97,105,31
2022-06-02 12:00:00,138,159,46
2022-06-02 18:00:00,136,150,35
2022-06-03 00:00:00,45,46,15
2022-06-03 06:00:00,100,111,28
2022-06-03 12:00:00,139,151,50
2022-06-03 18:00:00,131,139,31
2022-06-04 00:00:00,60,64,14
2022-06-04 06:00:00,81,87,23
2022-06-04 12:00:00,141,149,44
2022-06-04 18:00:00,163,176,32
2022-06-05 00:00:00,75,78,24
2022-06-05 06:00:00,90,94,22
2022-06-05 12:00:00,140,156,45
2022-06-05 18:00:00,139,150,31
2022-06-06 00:00:00,56,59,16
2022-06-06 06:00:00,113,122,32
2022-06-06 12:00:00,156,173,45
2022-06-06 18:00:00,136,147,34
2022-06-07 00:00:00,43,44,10
2022-06-07 06:00:00,95,106,40
2022-06-07 12:00:00,126,134,36
2022-06-07 18:00:00,147,168,42
2022-06-08 00:00:00,43,46,16
2022-06-08 06:00:00,98,111,30
2022-06-08 12:00:00,134,139,41
2022-06-08 18:00:00,118,136,35
2022-06-09 00:00:00,49,49,6
2022-06-09 06:00:00,79,85,31
2022-06-09 12:00:00,145,155,48
2022-06-09 18:00:00,149,156,42
2022-06-10 00:00:00,56,57,17
2022-06-10 06:00:00,90,96,29
2022-06-10 12:00:00,133,145,47
2022-06-10 18:00:00,145,158,44
2022-06-11 00:00:00,61,64,13
2022-06-11 06:00:00,71,76,20
2022-06-11 12:00:00,148,169,41
2022-06-11 18:00:00,130,143,23
2022-06-12 00:00:00,65,69,20
2022-06-12 06:00:00,107,115,32
2022-06-12 12:00:00,141,148,39
2022-06-12 18:00:00,142,155,43
2022-06-13 00:00:00,47,48,9
2022-06-13 06:00:00,116,130,36
2022-06-13 12:00:00,171,183,51
2022-06-13 18:00:00,133,142,29
2022-06-14 00:00:00,50,52,15
2022-06-14 06:00:00,89,94,25
2022-06-14 12:00:00,147,168,54
2022-06-14 18:00:00,158,171,43
2022-06-15 00:00:00,55,55,16
2022-06-15 06:00:00,103,105,32
2022-06-15 12:00:00,158,173,54
2022-06-15 18:00:00,139,151,40
2022-06-16 00:00:00,53,54,11
2022-06-16 06:00:00,83,87,22
2022-06-16 12:00:00,139,152,46
2022-06-16 18:00:00,137,145,28
2022-06-17 00:00:00,50,53,12
2022-06-17 06:00:00,77,81,29
2022-06-17 12:00:00,128,138,39
2022-06-17 18:00:00,151,158,41
2022-06-18 00:00:00,73,77,17
2022-06-18 06:00:00,96,104,17
2022-06-18 12:00:00,127,131,41
2022-06-18 18:00:00,165,179,42
2022-06-19 00:00:00,52,53,17
2022-06-19 06:00:00,99,102,29
2022-06-19 12:00:00,148,154,44
2022-06-19 18:00:00,143,163,38
2022-06-20 00:00:00,67,71,19
2022-06-20 06:00:00,109,122,33
2022-06-20 12:00:00,165,185,55
2022-06-20 18:00:00,129,141,36
2022-06-21 00:00:00,44,45,12
2022-06-21 06:00:00,83,88,24
2022-06-21 12:00:00,158,167,53
2022-06-21 18:00:00,152,163,31
2022-06-22 00:00:00,51,57,10
2022-06-22 06:00:00,87,93,24
2022-06-22 12:00:00,133,148,33
2022-06-22 18:00:00,143,159,36
2022-06-23 00:00:00,38,40,6
2022-06-23 06:00:00,84,89,23
2022-06-23 12:00:00,144,151,42
2022-06-23 18:00:00,121,126,39
2022-06-24 00:00:00,56,57,14
2022-06-24 06:00:00,103,106,33
2022-06-24 12:00:00,167,178,49
2022-06-24 18:00:00,121,134,31
2022-06-25 00:00:00,71,73,16
2022-06-25 06:00:00,81,87,25
2022-06-25 12:00:00,137,154,35
2022-06-25 18:00:00,152,163,39
2022-06-26 00:00:00,62,64,9
2022-06-26 06:00:00,84,88,30
2022-06-26 12:00:00,147,157,45
2022-06-26 18:00:00,134,158,26
2022-06-27 00:00:00,58,60,15
2022-06-27 06:00:00,115,123,32
2022-06-27 12:00:00,158,180,54
2022-06-27 18:00:00,154,174,48
2022-06-28 00:00:00,49,50,16
2022-06-28 06:00:00,90,97,31
2022-06-28 12:00:00,148,170,51
2022-06-28 18:00:00,141,149,35
2022-06-29 00:00:00,45,47,11
2022-06-29 06:00:00,91,94,27
2022-06-29 12:00:00,135,147,38
2022-06-29 18:00:00,150,161,37
2022-06-30 00:00:00,55,55,20
2022-06-30 06:00:00,92,101,37
2022-06-30 12:00:00,142,155,55
2022-06-30 18:00:00,143,148,35
2022-07-01 00:00:00,60,63,12
2022-07-01 06:00:00,90,97,31
2022-07-01 12:00:00,127,133,44
2022-07-01 18:00:00,162,173,42
2022-07-02 00:00:00,53,55,13
2022-07-02 06:00:00,86,96,23
2022-07-02 12:00:00,142,151,44
2022-07-02 18:00:00,140,150,33
2022-07-03 00:00:00,72,74,11
2022-07-03 06:00:00,107,113,26
2022-07-03 12:00:00,144,155,41
2022-07-03 18:00:00,160,166,32
2022-07-04 00:00:00,70,71,18
2022-07-04 06:00:00,94,102,25
2022-07-04 12:00:00,153,167,47
2022-07-04 18:00:00,132,139,27
2022-07-05 00:00:00,66,72,17
2022-07-05 06:00:00,121,132,45
2022-07-05 12:00:00,159,180,58
2022-07-05 18:00:00,127,142,31
2022-07-06 00:00:00,57,59,18
2022-07-06 06:00:00,106,119,36
2022-07-06 12:00:00,152,165,53
2022-07-06 18:00:00,144,159,34
2022-07-07 00:00:00,65,72,12
2022-07-07 06:00:00,108,119,28
2022-07-07 12:00:00,166,181,49
2022-07-07 18:00:00,140,153,31
2022-07-08 00:00:00,55,55,13
2022-07-08 06:00:00,114,125,37
2022-07-08 12:00:00,155,164,40
2022-07-08 18:00:00,137,144,29
2022-07-09 00:00:00,58,61,18
2022-07-09 06:00:00,78,86,27
2022-07-09 12:00:00,153,179,33
2022-07-09 18:00:00,141,152,33
2022-07-10 00:00:00,64,68,13
2022-07-10 06:00:00,100,104,22
2022-07-10 12:00:00,143,162,40
2022-07-10 18:00:00,157,167,27
2022-07-11 00:00:00,70,78,15
2022-07-11 06:00:00,97,102,35
2022-07-11 12:00:00,153,170,51
2022-07-11 18:00:00,137,152,31
2022-07-12 00:00:00,52,54,10
2022-07-12 06:00:00,91,97,32
2022-07-12 12:00:00,147,164,49
2022-07-12 18:00:00,149,157,39
2022-07-13 00:00:00,39,41,8
2022-07-13 06:00:00,93,96,28
2022-07-13 12:00:00,138,149,40
2022-07-13 18:00:00,145,158,28
2022-07-14 00:00:00,47,49,18
2022-07-14 06:00:00,115,124,46
2022-07-14 12:00:00,134,150,41
2022-07-14 18:00:00,160,171,41
2022-07-15 00:00:00,55,57,15
2022-07-15 06:00:00,102,113,38
2022-07-15 12:00:00,148,160,49
2022-07-15 18:00:00,141,154,56
2022-07-16 00:00:00,62,67,12
2022-07-16 06:00:00,93,98,19
2022-07-16 12:00:00,134,148,38
2022-07-16 18:00:00,143,157,38
2022-07-17 00:00:00,64,65,13
2022-07-17 06:00:00,102,109,31
2022-07-17 12:00:00,162,182,40
2022-07-17 18:00:00,157,169,42
2022-07-18 00:00:00,59,61,20
2022-07-18 06:00:00,111,120,33
2022-07-18 12:00:00,152,168,45
2022-07-18 18:00:00,136,154,42
2022-07-19 00:00:00,55,58,11
2022-07-19 06:00:00,94,106,21
2022-07-19 12:00:00,148,167,47
2022-07-19 18:00:00,140,146,41
2022-07-20 00:00:00,59,64,16
2022-07-20 06:00:00,102,113,27
2022-07-20 12:00:00,172,184,56
2022-07-20 18:00:00,130,141,24
2022-07-21 00:00:00,58,60,12
2022-07-21 06:00:00,87,92,27
2022-07-21 12:00:00,156,166,55
2022-07-21 18:00:00,147,158,23
2022-07-22 00:00:00,55,58,14
2022-07-22 06:00:00,102,113,28
2022-07-22 12:00:00,135,151,51
2022-07-22 18:00:00,163,179,44
2022-07-23 00:00:00,63,67,10
2022-07-23 06:00:00,97,102,34
2022-07-23 12:00:00,146,162,38
2022-07-23 18:00:00,159,168,44
2022-07-24 00:00:00,62,65,13
2022-07-24 06:00:00,93,101,24
2022-07-24 12:00:00,170,180,39
2022-07-24 18:00:00,147,159,42
2022-07-25 00:00:00,52,54,13
2022-07-25 06:00:00,97,104,23
2022-07-25 12:00:00,164,176,38
2022-07-25 18:00:00,146,165,29
2022-07-26 00:00:00,50,53,10
2022-07-26 06:00:00,107,111,29
2022-07-26 12:00:00,158,175,49
2022-07-26 18:00:00,127,136,41
2022-07-27 00:00:00,55,56,16
2022-07-27 06:00:00,71,78,21
2022-07-27 12:00:00,153,162,54
2022-07-27 18:00:00,143,158,42
2022-07-28 00:00:00,52,55,16
2022-07-28 06:00:00,85,97,26
2022-07-28 12:00:00,124,138,46
2022-07-28 18:00:00,120,132,32
2022-07-29 00:00:00,50,51,11
2022-07-29 06:00:00,93,98,31
2022-07-29 12:00:00,139,150,37
2022-07-29 18:00:00,148,163,44
2022-07-30 00:00:00,54,57,18
2022-07-30 06:00:00,99,105,29
2022-07-30 12:00:00,135,141,32
2022-07-30 18:00:00,163,176,41
2022-07-31 00:00:00,62,66,12
2022-07-31 06:00:00,77,83,17
2022-07-31 12:00:00,153,168,48
2022-07-31 18:00:00,168,185,37
2022-08-01 00:00:00,51,58,12
2022-08-01 06:00:00,124,139,33
2022-08-01 12:00:00,160,169,41
2022-08-01 18:00:00,149,170,49
2022-08-02 00:00:00,45,45,13
2022-08-02 06:00:00,103,115,33
2022-08-02 12:00:00,138,151,52
2022-08-02 18:00:00,137,150,34
2022-08-03 00:00:00,55,59,13
2022-08-03 06:00:00,89,93,27
2022-08-03 12:00:00,141,156,48
2022-08-03 18:00:00,134,140,33
2022-08-04 00:00:00,48,50,14
2022-08-04 06:00:00,92,95,20
2022-08-04 12:00:00,146,163,46
2022-08-04 18:00:00,129,135,32
2022-08-05 00:00:00,62,65,9
2022-08-05 06:00:00,89,95,28
2022-08-05 12:00:00,144,158,58
2022-08-05 18:00:00,124,139,29
2022-08-06 00:00:00,43,44,10
2022-08-06 06:00:00,102,105,28
2022-08-06 12:00:00,122,130,32
2022-08-06 18:00:00,148,155,30
2022-08-07 00:00:00,65,66,15
2022-08-07 06:00:00,113,120,23
2022-08-07 12:00:00,144,161,52
2022-08-07 18:00:00,125,139,25
2022-08-08 00:00:00,53,54,13
2022-08-08 06:00:00,131,143,46
2022-08-08 12:00:00,143,167,53
2022-08-08 18:00:00,138,151,38
2022-08-09 00:00:00,41,42,7
2022-08-09 06:00:00,87,94,28
2022-08-09 12:00:00,141,159,48
2022-08-09 18:00:00,138,148,39
2022-08-10 00:00:00,51,53,7
2022-08-10 06:00:00,82,87,18
2022-08-10 12:00:00,132,154,48
2022-08-10 18:00:00,129,138,42
2022-08-11 00:00:00,40,44,9
2022-08-11 06:00:00,111,115,35
2022-08-11 12:00:00,146,160,51
2022-08-11 18:00:00,139,151,31
2022-08-12 00:00:00,49,53,15
2022-08-12 06:00:00,93,104,32
2022-08-12 12:00:00,146,154,51
2022-08-12 18:00:00,148,160,35
2022-08-13 00:00:00,56,58,12
2022-08-13 06:00:00,95,103,31
2022-08-13 12:00:00,142,152,37
2022-08-13 18:00:00,157,178,39
2022-08-14 00:00:00,55,60,15
2022-08-14 06:00:00,100,105,31
2022-08-14 12:00:00,143,154,38
2022-08-14 18:00:00,156,164,40
2022-08-15 00:00:00,53,54,21
2022-08-15 06:00:00,109,119,32
2022-08-15 12:00:00,146,163,48
2022-08-15 18:00:00,150,159,33
2022-08-16 00:00:00,51,54,13
2022-08-16 06:00:00,104,110,25
2022-08-16 12:00:00,157,173,44
2022-08-16 18:00:00,146,162,33
2022-08-17 00:00:00,55,56,14
2022-08-17 06:00:00,90,96,31
2022-08-17 12:00:00,158,162,53
2022-08-17 18:00:00,125,136,37
2022-08-18 00:00:00,54,57,15
2022-08-18 06:00:00,99,109,30
2022-08-18 12:00:00,153,164,53
2022-08-18 18:00:00,127,142,34
2022-08-19 00:00:00,47,49,16
2022-08-19 06:00:00,121,135,47
2022-08-19 12:00:00,159,168,46
2022-08-19 18:00:00,139,152,20
2022-08-20 00:00:00,55,58,13
2022-08-20 06:00:00,91,97,24
2022-08-20 12:00:00,128,140,40
2022-08-20 18:00:00,160,177,44
2022-08-21 00:00:00,57,58,14
2022-08-21 06:00:00,103,115,27
2022-08-21 12:00:00,144,155,43
2022-08-21 18:00:00,147,154,25
2022-08-22 00:00:00,52,56,17
2022-08-22 06:00:00,114,131,33
2022-08-22 12:00:00,171,195,59
2022-08-22 18:00:00,158,172,29
2022-08-23 00:00:00,59,64,12
2022-08-23 06:00:00,101,104,22
2022-08-23 12:00:00,149,155,35
2022-08-23 18:00:00,141,152,29
2022-08-24 00:00:00,46,48,15
2022-08-24 06:00:00,101,106,17
2022-08-24 12:00:00,150,164,42
2022-08-24 18:00:00,132,142,35
2022-08-25 00:00:00,54,56,12
2022-08-25 06:00:00,112,126,30
2022-08-25 12:00:00,138,149,45
2022-08-25 18:00:00,131,141,38
2022-08-26 00:00:00,52,52,12
2022-08-26 06:00:00,99,109,31
2022-08-26 12:00:00,154,168,41
2022-08-26 18:00:00,139,142,29
2022-08-27 00:00:00,60,62,16
2022-08-27 06:00:00,85,95,25
2022-08-27 12:00:00,162,181,43
2022-08-27 18:00:00,140,156,35
2022-08-28 00:00:00,66,70,17
2022-08-28 06:00:00,92,100,36
2022-08-28 12:00:00,141,155,28
2022-08-28 18:00:00,144,167,40
2022-08-29 00:00:00,63,65,20
2022-08-29 06:00:00,120,140,36
2022-08-29 12:00:00,171,193,53
2022-08-29 18:00:00,144,160,41
2022-08-30 00:00:00,50,50,11
2022-08-30 06:00:00,119,129,31
2022-08-30 12:00:00,130,138,47
2022-08-30 18:00:00,147,159,35
2022-08-31 00:00:00,40,42,10
2022-08-31 06:00:00,91,103,30
2022-08-31 12:00:00,149,164,55
2022-08-31 18:00:00,153,169,36
2022-09-01 00:00:00,51,54,10
2022-09-01 06:00:00,100,108,37
2022-09-01 12:00:00,150,159,46
2022-09-01 18:00:00,151,161,36
2022-09-02 00:00:00,57,62,19
2022-09-02 06:00:00,108,112,27
2022-09-02 12:00:00,145,152,52
2022-09-02 18:00:00,153,164,37
2022-09-03 00:00:00,49,50,14
2022-09-03 06:00:00,83,92,21
2022-09-03 12:00:00,146,158,29
2022-09-03 18:00:00,152,165,40
2022-09-04 00:00:00,59,59,10
2022-09-04 06:00:00,114,121,26
2022-09-04 12:00:00,154,160,32
2022-09-04 18:00:00,142,153,31
2022-09-05 00:00:00,69,71,23
2022-09-05 06:00:00,112,123,31
2022-09-05 12:00:00,173,190,46
2022-09-05 18:00:00,151,164,36
2022-09-06 00:00:00,48,51,13
2022-09-06 06:00:00,117,132,36
2022-09-06 12:00:00,150,162,49
2022-09-06 18:00:00,150,165,42
2022-09-07 00:00:00,67,71,22
2022-09-07 06:00:00,118,130,33
2022-09-07 12:00:00,156,165,49
2022-09-07 18:00:00,134,147,35
2022-09-08 00:00:00,53,58,17
2022-09-08 06:00:00,106,106,38
2022-09-08 12:00:00,156,171,43
2022-09-08 18:00:00,136,145,30
2022-09-09 00:00:00,52,52,12
2022-09-09 06:00:00,102,113,30
2022-09-09 12:00:00,143,159,36
2022-09-09 18:00:00,132,143,46
2022-09-10 00:00:00,52,53,12
2022-09-10 06:00:00,114,122,25
2022-09-10 12:00:00,125,142,29
2022-09-10 18:00:00,145,165,33
2022-09-11 00:00:00,61,64,20
2022-09-11 06:00:00,84,87,18
2022-09-11 12:00:00,144,159,42
2022-09-11 18:00:00,150,162,30
2022-09-12 00:00:00,56,58,17
2022-09-12 06:00:00,121,138,35
2022-09-12 12:00:00,178,208,59
2022-09-12 18:00:00,140,157,40
2022-09-13 00:00:00,58,62,16
2022-09-13 06:00:00,102,111,19
2022-09-13 12:00:00,132,139,48
2022-09-13 18:00:00,139,149,22
2022-09-14 00:00:00,57,66,22
2022-09-14 06:00:00,119,131,38
2022-09-14 12:00:00,124,137,38
2022-09-14 18:00:00,149,161,40
2022-09-15 00:00:00,46,52,12
2022-09-15 06:00:00,115,122,30
2022-09-15 12:00:00,142,155,55
2022-09-15 18:00:00,146,159,49
2022-09-16 00:00:00,63,63,11
2022-09-16 06:00:00,106,116,29
2022-09-16 12:00:00,145,153,46
2022-09-16 18:00:00,159,173,38
2022-09-17 00:00:00,69,69,16
2022-09-17 06:00:00,97,100,36
2022-09-17 12:00:00,170,182,42
2022-09-17 18:00:00,153,166,30
2022-09-18 00:00:00,51,55,11
2022-09-18 06:00:00,88,89,25
2022-09-18 12:00:00,150,164,41
2022-09-18 18:00:00,139,150,28
2022-09-19 00:00:00,54,55,13
2022-09-19 06:00:00,110,120,33
2022-09-19 12:00:00,174,196,62
2022-09-19 18:00:00,140,157,30
2022-09-20 00:00:00,67,70,19
2022-09-20 06:00:00,105,110,29
2022-09-20 12:00:00,151,169,60
2022-09-20 18:00:00,137,151,29
2022-09-21 00:00:00,57,59,11
2022-09-21 06:00:00,102,119,38
2022-09-21 12:00:00,147,160,54
2022-09-21 18:00:00,141,158,35
2022-09-22 00:00:00,51,53,17
2022-09-22 06:00:00,98,110,28
2022-09-22 12:00:00,141,158,49
2022-09-22 18:00:00,138,149,28
2022-09-23 00:00:00,57,61,15
2022-09-23 06:00:00,97,105,25
2022-09-23 12:00:00,135,142,48
2022-09-23 18:00:00,127,145,34
2022-09-24 00:00:00,64,68,14
2022-09-24 06:00:00,82,89,23
2022-09-24 12:00:00,115,121,37
2022-09-24 18:00:00,138,151,36
2022-09-25 00:00:00,57,65,14
2022-09-25 06:00:00,111,114,22
2022-09-25 12:00:00,151,164,50
2022-09-25 18:00:00,148,162,40
2022-09-26 00:00:00,53,62,25
2022-09-26 06:00:00,95,103,37
2022-09-26 12:00:00,165,179,57
2022-09-26 18:00:00,146,155,35
2022-09-27 00:00:00,43,44,7
2022-09-27 06:00:00,105,109,32
2022-09-27 12:00:00,138,150,44
2022-09-27 18:00:00,136,147,27
2022-09-28 00:00:00,39,40,8
2022-09-28 06:00:00,81,87,22
2022-09-28 12:00:00,138,153,52
2022-09-28 18:00:00,126,136,26
2022-09-29 00:00:00,52,56,24
2022-09-29 06:00:00,110,114,38
